proba_0	proba_1
0.6025468728399282	0.39745312716007164
0.5195455351103424	0.4804544648896576
0.7432797767820314	0.2567202232179687
0.7693452586791191	0.23065474132088087
0.07971545101721658	0.9202845489827834
0.31297579626531935	0.6870242037346806
0.31297579626531935	0.6870242037346806
0.7357867656108162	0.26421323438918376
0.31297579626531935	0.6870242037346806
0.5195455351103424	0.4804544648896576
0.7357867656108162	0.26421323438918376
0.5331053655475976	0.4668946344524025
0.0	1.0
0.07971545101721658	0.9202845489827834
0.7357867656108162	0.26421323438918376
0.5331053655475976	0.4668946344524025
0.5331053655475976	0.4668946344524025
0.4005314047075786	0.5994685952924215
0.5195455351103424	0.4804544648896576
0.7357867656108162	0.26421323438918376
0.07971545101721658	0.9202845489827834
0.8576192284200272	0.1423807715799728
0.5195455351103424	0.4804544648896576
0.07971545101721658	0.9202845489827834
0.11899848136754797	0.881001518632452
0.7357867656108162	0.26421323438918376
0.7357867656108162	0.26421323438918376
0.7357867656108162	0.26421323438918376
0.39750547393827285	0.602494526061727
0.2121532103957411	0.7878467896042589
0.31297579626531935	0.6870242037346806
0.07971545101721658	0.9202845489827834
0.07971545101721658	0.9202845489827834
0.31297579626531935	0.6870242037346806
0.34009640330803786	0.6599035966919622
0.07971545101721658	0.9202845489827834
0.34009640330803786	0.6599035966919622
0.7432797767820314	0.2567202232179687
0.5331053655475976	0.4668946344524025
0.8694264705000224	0.13057352949997755
0.7432797767820314	0.2567202232179687
0.74352216049633	0.2564778395036699
0.07971545101721658	0.9202845489827834
0.7432797767820314	0.2567202232179687
0.2201803756696278	0.7798196243303722
0.07971545101721658	0.9202845489827834
0.8576192284200272	0.1423807715799728
0.5331053655475976	0.4668946344524025
0.8694264705000224	0.13057352949997755
0.6567492060459893	0.34325079395401065
0.2121532103957411	0.7878467896042589
0.5331053655475976	0.4668946344524025
0.7357867656108162	0.26421323438918376
0.07971545101721658	0.9202845489827834
0.8694264705000224	0.13057352949997755
0.0	1.0
0.5195455351103424	0.4804544648896576
0.31297579626531935	0.6870242037346806
0.8694264705000224	0.13057352949997755
0.5331053655475976	0.4668946344524025
0.7432797767820314	0.2567202232179687
0.39750547393827285	0.602494526061727
0.31297579626531935	0.6870242037346806
0.5195455351103424	0.4804544648896576
0.07971545101721658	0.9202845489827834
0.31297579626531935	0.6870242037346806
0.7357867656108162	0.26421323438918376
0.7432797767820314	0.2567202232179687
0.7432797767820314	0.2567202232179687
0.8694264705000224	0.13057352949997755
0.7432797767820314	0.2567202232179687
0.5331053655475976	0.4668946344524025
0.5331053655475976	0.4668946344524025
0.4005314047075786	0.5994685952924215
0.5331053655475976	0.4668946344524025
0.07971545101721658	0.9202845489827834
0.07971545101721658	0.9202845489827834
0.5331053655475976	0.4668946344524025
0.5195455351103424	0.4804544648896576
0.7432797767820314	0.2567202232179687
0.8694264705000224	0.13057352949997755
0.07971545101721658	0.9202845489827834
0.5331053655475976	0.4668946344524025
0.31297579626531935	0.6870242037346806
0.7432797767820314	0.2567202232179687
0.31297579626531935	0.6870242037346806
0.7693452586791191	0.23065474132088087
0.6025468728399282	0.39745312716007164
0.7432797767820314	0.2567202232179687
0.5331053655475976	0.4668946344524025
0.7432797767820314	0.2567202232179687
0.5195455351103424	0.4804544648896576
0.8480363655584334	0.15196363444156666
0.5331053655475976	0.4668946344524025
0.6025468728399282	0.39745312716007164
0.8694264705000224	0.13057352949997755
0.07971545101721658	0.9202845489827834
0.74352216049633	0.2564778395036699
0.31297579626531935	0.6870242037346806
0.5331053655475976	0.4668946344524025
0.26162143652084585	0.7383785634791542
0.0675767314326148	0.9324232685673852
0.7693452586791191	0.23065474132088087
0.34009640330803786	0.6599035966919622
0.07971545101721658	0.9202845489827834
0.07971545101721658	0.9202845489827834
0.34009640330803786	0.6599035966919622
0.8694264705000224	0.13057352949997755
0.34009640330803786	0.6599035966919622
0.07971545101721658	0.9202845489827834
0.7693452586791191	0.23065474132088087
0.5195455351103424	0.4804544648896576
0.5331053655475976	0.4668946344524025
0.5195455351103424	0.4804544648896576
0.7432797767820314	0.2567202232179687
0.7357867656108162	0.26421323438918376
0.07971545101721658	0.9202845489827834
0.7357867656108162	0.26421323438918376
0.7432797767820314	0.2567202232179687
0.5195455351103424	0.4804544648896576
0.8576192284200272	0.1423807715799728
0.31297579626531935	0.6870242037346806
0.5331053655475976	0.4668946344524025
0.6567492060459893	0.34325079395401065
0.07971545101721658	0.9202845489827834
0.0675767314326148	0.9324232685673852
0.0	1.0
0.07971545101721658	0.9202845489827834
0.39750547393827285	0.602494526061727
0.8694264705000224	0.13057352949997755
0.8694264705000224	0.13057352949997755
0.7432797767820314	0.2567202232179687
0.7693452586791191	0.23065474132088087
0.6025468728399282	0.39745312716007164
0.7357867656108162	0.26421323438918376
0.31297579626531935	0.6870242037346806
0.5195455351103424	0.4804544648896576
0.7357867656108162	0.26421323438918376
0.5331053655475976	0.4668946344524025
0.07971545101721658	0.9202845489827834
0.11899848136754797	0.881001518632452
0.7357867656108162	0.26421323438918376
0.07971545101721658	0.9202845489827834
0.5195455351103424	0.4804544648896576
0.7357867656108162	0.26421323438918376
0.7357867656108162	0.26421323438918376
0.5331053655475976	0.4668946344524025
0.7432797767820314	0.2567202232179687
0.5331053655475976	0.4668946344524025
0.7357867656108162	0.26421323438918376
0.07971545101721658	0.9202845489827834
0.07971545101721658	0.9202845489827834
0.07971545101721658	0.9202845489827834
0.7432797767820314	0.2567202232179687
0.5331053655475976	0.4668946344524025
0.31297579626531935	0.6870242037346806
0.5195455351103424	0.4804544648896576
0.7432797767820314	0.2567202232179687
0.5331053655475976	0.4668946344524025
0.6025468728399282	0.39745312716007164
0.5195455351103424	0.4804544648896576
0.39750547393827285	0.602494526061727
0.07971545101721658	0.9202845489827834
0.2201803756696278	0.7798196243303722
0.39750547393827285	0.602494526061727
0.11899848136754797	0.881001518632452
0.4275712878906104	0.5724287121093896
0.0	1.0
0.34009640330803786	0.6599035966919622
0.0	1.0
0.7693452586791191	0.23065474132088087
0.8576192284200272	0.1423807715799728
0.5331053655475976	0.4668946344524025
0.5331053655475976	0.4668946344524025
0.4005314047075786	0.5994685952924215
0.7432797767820314	0.2567202232179687
0.7432797767820314	0.2567202232179687
0.6025468728399282	0.39745312716007164
0.31297579626531935	0.6870242037346806
0.7357867656108162	0.26421323438918376
0.34009640330803786	0.6599035966919622
0.4275712878906104	0.5724287121093896
0.7357867656108162	0.26421323438918376
0.6567492060459893	0.34325079395401065
0.5331053655475976	0.4668946344524025
0.07971545101721658	0.9202845489827834
0.31297579626531935	0.6870242037346806
0.2121532103957411	0.7878467896042589
0.31297579626531935	0.6870242037346806
0.7693452586791191	0.23065474132088087
0.7432797767820314	0.2567202232179687
0.07971545101721658	0.9202845489827834
0.31297579626531935	0.6870242037346806
0.7432797767820314	0.2567202232179687
0.07971545101721658	0.9202845489827834
0.5195455351103424	0.4804544648896576
0.0	1.0
0.7432797767820314	0.2567202232179687
0.7432797767820314	0.2567202232179687
0.07971545101721658	0.9202845489827834
0.6025468728399282	0.39745312716007164
0.7357867656108162	0.26421323438918376
0.7357867656108162	0.26421323438918376
0.07971545101721658	0.9202845489827834
0.5195455351103424	0.4804544648896576
0.07971545101721658	0.9202845489827834
0.7432797767820314	0.2567202232179687
0.7693452586791191	0.23065474132088087
0.11899848136754797	0.881001518632452
0.0	1.0
0.7432797767820314	0.2567202232179687
0.7357867656108162	0.26421323438918376
0.31297579626531935	0.6870242037346806
0.7432797767820314	0.2567202232179687
0.2121532103957411	0.7878467896042589
0.07971545101721658	0.9202845489827834
0.7357867656108162	0.26421323438918376
0.8576192284200272	0.1423807715799728
0.31297579626531935	0.6870242037346806
0.6567492060459893	0.34325079395401065
0.7432797767820314	0.2567202232179687
0.5331053655475976	0.4668946344524025
0.07971545101721658	0.9202845489827834
0.31297579626531935	0.6870242037346806
0.7357867656108162	0.26421323438918376
0.31297579626531935	0.6870242037346806
0.07971545101721658	0.9202845489827834
0.0	1.0
0.7432797767820314	0.2567202232179687
0.07971545101721658	0.9202845489827834
0.7357867656108162	0.26421323438918376
0.5331053655475976	0.4668946344524025
0.5331053655475976	0.4668946344524025
0.6567492060459893	0.34325079395401065
0.31297579626531935	0.6870242037346806
0.31297579626531935	0.6870242037346806
0.34009640330803786	0.6599035966919622
0.5195455351103424	0.4804544648896576
0.07971545101721658	0.9202845489827834
0.6567492060459893	0.34325079395401065
0.5195455351103424	0.4804544648896576
0.7432797767820314	0.2567202232179687
0.7357867656108162	0.26421323438918376
0.2201803756696278	0.7798196243303722
0.5195455351103424	0.4804544648896576
0.5195455351103424	0.4804544648896576
0.5331053655475976	0.4668946344524025
0.7357867656108162	0.26421323438918376
0.2121532103957411	0.7878467896042589
0.07971545101721658	0.9202845489827834
0.7432797767820314	0.2567202232179687
0.07971545101721658	0.9202845489827834
0.0	1.0
0.5195455351103424	0.4804544648896576
0.7432797767820314	0.2567202232179687
0.5331053655475976	0.4668946344524025
0.5195455351103424	0.4804544648896576
0.31297579626531935	0.6870242037346806
0.5195455351103424	0.4804544648896576
0.5195455351103424	0.4804544648896576
0.0	1.0
0.7432797767820314	0.2567202232179687
0.74352216049633	0.2564778395036699
0.5331053655475976	0.4668946344524025
0.2201803756696278	0.7798196243303722
0.11899848136754797	0.881001518632452
0.7432797767820314	0.2567202232179687
0.7432797767820314	0.2567202232179687
0.2121532103957411	0.7878467896042589
0.31297579626531935	0.6870242037346806
0.0675767314326148	0.9324232685673852
0.07971545101721658	0.9202845489827834
0.7432797767820314	0.2567202232179687
0.8576192284200272	0.1423807715799728
0.5195455351103424	0.4804544648896576
0.0	1.0
0.8694264705000224	0.13057352949997755
0.07971545101721658	0.9202845489827834
0.8694264705000224	0.13057352949997755
0.7432797767820314	0.2567202232179687
0.31297579626531935	0.6870242037346806
0.07971545101721658	0.9202845489827834
0.5331053655475976	0.4668946344524025
0.07971545101721658	0.9202845489827834
0.7357867656108162	0.26421323438918376
0.6025468728399282	0.39745312716007164
0.5195455351103424	0.4804544648896576
0.7432797767820314	0.2567202232179687
0.07971545101721658	0.9202845489827834
0.31297579626531935	0.6870242037346806
0.8480363655584334	0.15196363444156666
0.2201803756696278	0.7798196243303722
0.5331053655475976	0.4668946344524025
0.7432797767820314	0.2567202232179687
0.5331053655475976	0.4668946344524025
0.7432797767820314	0.2567202232179687
0.07971545101721658	0.9202845489827834
0.31297579626531935	0.6870242037346806
0.4005314047075786	0.5994685952924215
0.7432797767820314	0.2567202232179687
0.7693452586791191	0.23065474132088087
0.2201803756696278	0.7798196243303722
0.7357867656108162	0.26421323438918376
0.6025468728399282	0.39745312716007164
0.0675767314326148	0.9324232685673852
0.7357867656108162	0.26421323438918376
0.8694264705000224	0.13057352949997755
0.7357867656108162	0.26421323438918376
0.8694264705000224	0.13057352949997755
0.7357867656108162	0.26421323438918376
0.7357867656108162	0.26421323438918376
0.8694264705000224	0.13057352949997755
0.7432797767820314	0.2567202232179687
0.7357867656108162	0.26421323438918376
0.4275712878906104	0.5724287121093896
0.74352216049633	0.2564778395036699
0.8576192284200272	0.1423807715799728
0.07971545101721658	0.9202845489827834
0.6567492060459893	0.34325079395401065
0.34009640330803786	0.6599035966919622
0.7357867656108162	0.26421323438918376
0.7432797767820314	0.2567202232179687
0.5195455351103424	0.4804544648896576
0.11899848136754797	0.881001518632452
0.0675767314326148	0.9324232685673852
0.07971545101721658	0.9202845489827834
0.34009640330803786	0.6599035966919622
0.4005314047075786	0.5994685952924215
0.5331053655475976	0.4668946344524025
0.6025468728399282	0.39745312716007164
0.7432797767820314	0.2567202232179687
0.7357867656108162	0.26421323438918376
0.7357867656108162	0.26421323438918376
0.74352216049633	0.2564778395036699
0.5331053655475976	0.4668946344524025
0.07971545101721658	0.9202845489827834
0.5331053655475976	0.4668946344524025
0.7432797767820314	0.2567202232179687
0.8576192284200272	0.1423807715799728
0.5331053655475976	0.4668946344524025
0.8694264705000224	0.13057352949997755
0.5195455351103424	0.4804544648896576
0.5195455351103424	0.4804544648896576
0.7432797767820314	0.2567202232179687
0.11899848136754797	0.881001518632452
0.31297579626531935	0.6870242037346806
0.5331053655475976	0.4668946344524025
0.4275712878906104	0.5724287121093896
0.34009640330803786	0.6599035966919622
0.8694264705000224	0.13057352949997755
0.5195455351103424	0.4804544648896576
0.5195455351103424	0.4804544648896576
0.5331053655475976	0.4668946344524025
0.8694264705000224	0.13057352949997755
0.5331053655475976	0.4668946344524025
0.7693452586791191	0.23065474132088087
0.07971545101721658	0.9202845489827834
0.8694264705000224	0.13057352949997755
0.07971545101721658	0.9202845489827834
0.07971545101721658	0.9202845489827834
0.07971545101721658	0.9202845489827834
0.74352216049633	0.2564778395036699
0.7432797767820314	0.2567202232179687
0.5195455351103424	0.4804544648896576
0.11899848136754797	0.881001518632452
0.31297579626531935	0.6870242037346806
0.07971545101721658	0.9202845489827834
0.7432797767820314	0.2567202232179687
0.7432797767820314	0.2567202232179687
0.31297579626531935	0.6870242037346806
0.11899848136754797	0.881001518632452
0.07971545101721658	0.9202845489827834
0.7432797767820314	0.2567202232179687
0.7432797767820314	0.2567202232179687
0.07971545101721658	0.9202845489827834
0.5331053655475976	0.4668946344524025
0.31297579626531935	0.6870242037346806
0.5195455351103424	0.4804544648896576
0.7357867656108162	0.26421323438918376
0.7357867656108162	0.26421323438918376
